Product Type,Product Title,Variant Title,Variant ID,SKU,Price,Compare at Price,Wholesale Price
Gemstones,10x8 to 14x10mm Cushion Rose Cut Gem Blue Mexican Chalcedony,12x10mm,40188759703705,371-10912-1,156.00,,76
Gemstones,10x8 to 16x12mm Labradorite Hexagonal Tablets,14x10mm,40188689809561,610-13415-1,66.00,,30
Gemstones,10x8 to 16x12mm Labradorite Hexagonal Tablets,10x8mm,40188689744025,610-13410-1,54.00,,18
Gemstones,10x8 to 16x12mm Labradorite Hexagonal Tablets,16x12mm,40188689776793,610-13451-1,76.00,,40
Gemstones,10x8 to 22x12mm Cushion Rose Cut Arkansas Smoky Quartz,14x10mm,40188911059097,099-10915-1,54.00,,28
Gemstones,10x8 to 22x12mm Cushion Rose Cut Arkansas Smoky Quartz,22x12mm,40188911091865,099-10976-1,85.00,,59
Gemstones,10x8 to 22x12mm Cushion Rose Cut Arkansas Smoky Quartz,10x8mm,40188910993561,099-10910-1,39.00,,13
Gemstones,10x8 to 22x12mm Cushion Rose Cut Arkansas Smoky Quartz,12x10mm,40188911026329,099-10912-1,50.00,,24
Gemstones,110mm Hand Carved Natural Zebra Marble Sunfish,Default Title,40188795093145,620-02902-20,150.00,,50
Gemstones,11.1mm x 7.1mm Pear Cut Natural Color Change Sphene,Default Title,40188437004441,146-00501-2T3_2-24,1176.00,,392
Gemstones,11.2mm x 8.5mm Oval Cut Natural Color Change Sphene,Default Title,40188439265433,I145-00001-1_3-46,1512.50,,605
Gemstones,11.3 x 5.3mm Pear Cut Canary Yellow Heliodor,Default Title,40188858138777,071-00501-1T2_2.28,825.00,,275
Gemstones,1.15ct AAA Blue Aquamarine GeoCuts™,Default Title,40188884844697,060-08401-1T2-AAA_1.15,1215.00,,405
Gemstones,11.6x8mm Oval Play of Color Cabochon Cut Mexican Fire Opal 1.96cts,Default Title,40188834807961,405-09501-1T2P_1.96,1960.00,,784
Gemstones,11.7x5.6mm Emerald Cut Fancy Malawi Sapphire,Default Title,40188636594329,N031-00201-1T2F_2.27,1418.75,,567.5
Gemstones,11.9x9.8mm Cushion Cut Peach Tourmaline,Default Title,40188626206873,E181-01901-5T10_5_18,4144.00,,2072
Gemstones,11mm Cushion Cut Grape Garnet,Default Title,40212824686745,045-01901-5T10_6-45,3225.00,
Gemstones,11mm Heart Cut Natural Raja Garnet®,Default Title,40188681584793,041-01192-1,570.00,,190
Gemstones,11mm Natural Hexagonal Oregon Sunstone,Default Title,40188894249113,230-01692-1,1462.50,,585
Gemstones,11mm Natural Trillion Cut Amethyst (Medium Purple),Default Title,40188775694489,090-01492-A,112.50,,37.5
Gemstones,11mm Natural Trillion Cut Oregon Blue Hyalite Opal,Default Title,40188718809241,403-01492-W,781.20,,260.4
Gemstones,11mm Portuguese Round Montana Amethyst,Default Title,40188908208281,093-10192-1,315.00,,105
Gemstones,11mm Round Double Checkerboard Synch Cut A Amethyst,Default Title,40188843917465,090-81092-ACB,316.20,,105.4
Gemstones,1.1 mm Round Grape® Garnet Melee,Default Title,40188462465177,045-01010-1,14.85,,4.95
Gemstones,1.1mm Round Malawi Padparadscha Sapphires,Default Title,40188658024601,031-01010-AAAO,22.50,,7.5
Gemstones,1.1mm Round Natural Arkansas White Quartz Melee,Default Title,40188644622489,098-01011-1,14.40,,4.8
Gemstones,1.1mm Round Natural Black Spinel Melee,Default Title,40188452962457,157-01011-1,14.55,,4.85
Gemstones,11mm Round Natural Portuguese Cut Arkansas White Quartz,Default Title,40188443000985,098-10192-1,69.00,,23
Gemstones,11mm Round Natural Portuguese Cut Brazilian Lilac Quartz,Default Title,40188811018393,398-10192-1,173.58,,57.86
Gemstones,11mm Trillion Cabochon Cut Purple Sage Chalcedony (Medium Purple),Default Title,40188751085721,367-09492-2,132.00,,44
Gemstones,11mm Trillion Cut Natural Raja Garnet®,Default Title,40188784050329,041-01492-1,741.00,,247
Gemstones,1.1 to 1.2mm Round Tsavorite Garnet Melee,Default Title,40188447588505,042-01011-1,18.00,,6
Gemstones,1.1 to 1.4ct Iris Amethyst GeoCuts™,Default Title,40188691972249,090-08410-AA_4.07,73.50,,24.5
Gemstones,1.1 to 3.75mm Round AAA Australian Sapphire Melee,2.5mm,40188801679513,035-01025-AAA,38.00,,24
Gemstones,1.1 to 3.75mm Round AAA Australian Sapphire Melee,2mm,40188801384601,035-01020-AAA,26.00,,12
